zone,egg_color,egg_size,retail_price_clp_per_dozen,month,ratio_used,wholesale_backfilled,months_n,publish_ok
Región Metropolitana de Santiago,blanco,L,18210.0,2014-01,0.85,15478.5,141,True
Región Metropolitana de Santiago,blanco,L,18427.86,2014-02,0.85,15663.681,141,True
Región Metropolitana de Santiago,blanco,L,18442.74,2014-03,0.85,15676.329000000002,141,True
Región Metropolitana de Santiago,blanco,L,18460.800000000003,2014-04,0.85,15691.680000000002,141,True
Región Metropolitana de Santiago,blanco,L,18502.92,2014-05,0.85,15727.481999999998,141,True
Región Metropolitana de Santiago,blanco,L,18840.78,2014-06,0.85,16014.662999999999,141,True
Región Metropolitana de Santiago,blanco,L,19390.44,2014-07,0.85,16481.874,141,True
Región Metropolitana de Santiago,blanco,L,19621.2,2014-08,0.85,16678.02,141,True
Región Metropolitana de Santiago,blanco,L,19302.18,2014-09,0.85,16406.853,141,True
Región Metropolitana de Santiago,blanco,L,19643.28,2014-10,0.85,16696.787999999997,141,True
Región Metropolitana de Santiago,blanco,L,19989.66,2014-11,0.85,16991.211,141,True
Región Metropolitana de Santiago,blanco,L,20451.6,2014-12,0.85,17383.859999999997,141,True
Región Metropolitana de Santiago,blanco,L,20084.1,2015-01,0.85,17071.484999999997,141,True
Región Metropolitana de Santiago,blanco,L,19857.18,2015-02,0.85,16878.603,141,True
Región Metropolitana de Santiago,blanco,L,19904.22,2015-03,0.85,16918.587,141,True
Región Metropolitana de Santiago,blanco,L,20169.0,2015-04,0.85,17143.649999999998,141,True
Región Metropolitana de Santiago,blanco,L,20358.06,2015-05,0.85,17304.351000000002,141,True
Región Metropolitana de Santiago,blanco,L,21326.76,2015-06,0.85,18127.746,141,True
Región Metropolitana de Santiago,blanco,L,22896.0,2015-07,0.85,19461.6,141,True
Región Metropolitana de Santiago,blanco,L,22567.44,2015-08,0.85,19182.323999999997,141,True
Región Metropolitana de Santiago,blanco,L,21769.56,2015-09,0.85,18504.126,141,True
Región Metropolitana de Santiago,blanco,L,21615.3,2015-10,0.85,18373.004999999997,141,True
Región Metropolitana de Santiago,blanco,L,21599.52,2015-11,0.85,18359.592,141,True
Región Metropolitana de Santiago,blanco,L,21708.0,2015-12,0.85,18451.8,141,True
Región Metropolitana de Santiago,blanco,L,21565.53,2016-01,0.85,18330.7005,141,True
Región Metropolitana de Santiago,blanco,L,21676.939998,2016-02,0.85,18425.3989983,141,True
Región Metropolitana de Santiago,blanco,L,21849.6,2016-03,0.85,18572.16,141,True
Región Metropolitana de Santiago,blanco,L,21685.62,2016-04,0.85,18432.777,141,True
Región Metropolitana de Santiago,blanco,L,21643.5,2016-05,0.85,18396.975,141,True
Región Metropolitana de Santiago,blanco,L,21343.68,2016-06,0.85,18142.128,141,True
Región Metropolitana de Santiago,blanco,L,21137.7,2016-07,0.85,17967.045000000002,141,True
Región Metropolitana de Santiago,blanco,L,21245.16,2016-08,0.85,18058.386,141,True
Región Metropolitana de Santiago,blanco,L,21382.32,2016-09,0.85,18174.971999999998,141,True
Región Metropolitana de Santiago,blanco,L,21359.82,2016-10,0.85,18155.846999999998,141,True
Región Metropolitana de Santiago,blanco,L,21451.08,2016-11,0.85,18233.418,141,True
Región Metropolitana de Santiago,blanco,L,21712.32,2016-12,0.85,18455.471999999998,141,True
Región Metropolitana de Santiago,blanco,L,21562.800000000003,2017-01,0.85,18328.38,141,True
Región Metropolitana de Santiago,blanco,L,21114.63,2017-02,0.85,17947.4355,141,True
Región Metropolitana de Santiago,blanco,L,21030.12,2017-03,0.85,17875.602,141,True
Región Metropolitana de Santiago,blanco,L,21568.980000000003,2017-04,0.85,18333.633,141,True
Región Metropolitana de Santiago,blanco,L,21249.66,2017-05,0.85,18062.211,141,True
Región Metropolitana de Santiago,blanco,L,21667.44,2017-06,0.85,18417.323999999997,141,True
Región Metropolitana de Santiago,blanco,L,21911.4,2017-07,0.85,18624.690000000002,141,True
Región Metropolitana de Santiago,blanco,L,21848.82,2017-08,0.85,18571.497,141,True
Región Metropolitana de Santiago,blanco,L,21840.96,2017-09,0.85,18564.816,141,True
Región Metropolitana de Santiago,blanco,L,21902.160000000003,2017-10,0.85,18616.836000000003,141,True
Región Metropolitana de Santiago,blanco,L,21936.0,2017-11,0.85,18645.6,141,True
Región Metropolitana de Santiago,blanco,L,22008.06,2017-12,0.85,18706.851000000002,141,True
Región Metropolitana de Santiago,blanco,L,22153.68,2018-01,0.85,18830.628,141,True
Región Metropolitana de Santiago,blanco,L,21853.5,2018-02,0.85,18575.475,141,True
Región Metropolitana de Santiago,blanco,L,21749.550000000003,2018-03,0.85,18487.1175,141,True
Región Metropolitana de Santiago,blanco,L,21948.6,2018-04,0.85,18656.309999999998,141,True
Región Metropolitana de Santiago,blanco,L,22271.4,2018-05,0.85,18930.690000000002,141,True
Región Metropolitana de Santiago,blanco,L,22325.4,2018-06,0.85,18976.59,141,True
Región Metropolitana de Santiago,blanco,L,22183.92,2018-07,0.85,18856.332,141,True
Región Metropolitana de Santiago,blanco,L,21736.68,2018-08,0.85,18476.178,141,True
Región Metropolitana de Santiago,blanco,L,21792.0,2018-09,0.85,18523.2,141,True
Región Metropolitana de Santiago,blanco,L,22036.8,2018-10,0.85,18731.28,141,True
Región Metropolitana de Santiago,blanco,L,21705.72,2018-11,0.85,18449.862,141,True
Región Metropolitana de Santiago,blanco,L,21451.74,2018-12,0.85,18233.979,141,True
Región Metropolitana de Santiago,blanco,L,21474.0,2019-01,0.85,18252.899999999998,141,True
Región Metropolitana de Santiago,blanco,L,21239.37,2019-02,0.85,18053.4645,141,True
Región Metropolitana de Santiago,blanco,L,22010.34,2019-03,0.85,18708.789,141,True
Región Metropolitana de Santiago,blanco,L,22282.17,2019-04,0.85,18939.8445,141,True
Región Metropolitana de Santiago,blanco,L,22119.24,2019-05,0.85,18801.354,141,True
Región Metropolitana de Santiago,blanco,L,21718.08,2019-06,0.85,18460.368000000002,141,True
Región Metropolitana de Santiago,blanco,L,21804.0,2019-07,0.85,18533.399999999998,141,True
Región Metropolitana de Santiago,blanco,L,21794.76,2019-08,0.85,18525.546,141,True
Región Metropolitana de Santiago,blanco,L,21064.14,2019-09,0.85,17904.519,141,True
Región Metropolitana de Santiago,blanco,L,21514.08,2019-10,0.85,18286.968,141,True
Región Metropolitana de Santiago,blanco,L,21602.58,2019-11,0.85,18362.193,141,True
Región Metropolitana de Santiago,blanco,L,21019.86,2019-12,0.85,17866.881,141,True
Región Metropolitana de Santiago,blanco,L,21411.48,2020-01,0.85,18199.757999999998,141,True
Región Metropolitana de Santiago,blanco,L,21493.26,2020-02,0.85,18269.270999999997,141,True
Región Metropolitana de Santiago,blanco,L,21098.82,2020-03,0.85,17933.997,141,True
Región Metropolitana de Santiago,blanco,L,21662.52,2020-04,0.85,18413.142,141,True
Región Metropolitana de Santiago,blanco,L,23101.8,2020-05,0.85,19636.53,141,True
Región Metropolitana de Santiago,blanco,L,23731.274208000003,2020-06,0.85,20171.5830768,141,True
Región Metropolitana de Santiago,blanco,L,24162.0,2020-07,0.85,20537.7,141,True
Región Metropolitana de Santiago,blanco,L,24373.75902,2020-08,0.85,20717.695167,141,True
Región Metropolitana de Santiago,blanco,L,24380.300484,2020-09,0.85,20723.255411399998,141,True
Región Metropolitana de Santiago,blanco,L,24372.3,2020-10,0.85,20716.454999999998,141,True
Región Metropolitana de Santiago,blanco,L,24170.58,2020-11,0.85,20544.993000000002,141,True
Región Metropolitana de Santiago,blanco,L,24046.104924,2020-12,0.85,20439.1891854,141,True
Región Metropolitana de Santiago,blanco,L,23752.58064,2021-01,0.85,20189.693543999998,141,True
Región Metropolitana de Santiago,blanco,L,23594.813082,2021-02,0.85,20055.5911197,141,True
Región Metropolitana de Santiago,blanco,L,23596.68,2021-03,0.85,20057.178,141,True
Región Metropolitana de Santiago,blanco,L,23827.98,2021-04,0.85,20253.783,141,True
Región Metropolitana de Santiago,blanco,L,24062.337828000003,2021-05,0.85,20452.9871538,141,True
Región Metropolitana de Santiago,blanco,L,24420.0,2021-06,0.85,20757.0,141,True
Región Metropolitana de Santiago,blanco,L,24393.54,2021-07,0.85,20734.509000000002,141,True
Región Metropolitana de Santiago,blanco,L,23613.6,2021-08,0.85,20071.559999999998,141,True
Región Metropolitana de Santiago,blanco,L,23292.0,2021-09,0.85,19798.2,141,True
Región Metropolitana de Santiago,blanco,L,23636.28,2021-10,0.85,20090.838,141,True
Región Metropolitana de Santiago,blanco,L,23622.42,2021-11,0.85,20079.056999999997,141,True
Región Metropolitana de Santiago,blanco,L,23223.66,2021-12,0.85,19740.111,141,True
Región Metropolitana de Santiago,blanco,L,23129.090904,2022-01,0.85,19659.7272684,141,True
Región Metropolitana de Santiago,blanco,L,23202.545448,2022-02,0.85,19722.1636308,141,True
Región Metropolitana de Santiago,blanco,L,25436.799996,2022-03,0.85,21621.279996600002,141,True
Región Metropolitana de Santiago,blanco,L,26404.714278,2022-04,0.85,22444.0071363,141,True
Región Metropolitana de Santiago,blanco,L,27348.75,2022-05,0.85,23246.4375,141,True
Región Metropolitana de Santiago,blanco,L,28116.0,2022-06,0.85,23898.6,141,True
Región Metropolitana de Santiago,blanco,L,28483.714284,2022-07,0.85,24211.1571414,141,True
Región Metropolitana de Santiago,blanco,L,29190.0,2022-08,0.85,24811.5,141,True
Región Metropolitana de Santiago,blanco,L,29661.230766,2022-09,0.85,25212.0461511,141,True
Región Metropolitana de Santiago,blanco,L,30421.571424,2022-10,0.85,25858.335710400002,141,True
Región Metropolitana de Santiago,blanco,L,30469.090908,2022-11,0.85,25898.7272718,141,True
Región Metropolitana de Santiago,blanco,L,29882.30769,2022-12,0.85,25399.9615365,141,True
Región Metropolitana de Santiago,blanco,L,30133.742646,2023-01,0.85,25613.6812491,141,True
Región Metropolitana de Santiago,blanco,L,30210.36363,2023-02,0.85,25678.8090855,141,True
Región Metropolitana de Santiago,blanco,L,32103.652164,2023-03,0.85,27288.104339399997,141,True
Región Metropolitana de Santiago,blanco,L,33249.999996,2023-04,0.85,28262.4999966,141,True
Región Metropolitana de Santiago,blanco,L,37418.666664,2023-05,0.85,31805.866664399997,141,True
Región Metropolitana de Santiago,blanco,L,40557.375,2023-06,0.85,34473.768749999996,141,True
Región Metropolitana de Santiago,blanco,L,41113.217388,2023-07,0.85,34946.2347798,141,True
Región Metropolitana de Santiago,blanco,L,42231.999996,2023-08,0.85,35897.1999966,141,True
Región Metropolitana de Santiago,blanco,L,43381.84827,2023-09,0.85,36874.5710295,141,True
Región Metropolitana de Santiago,blanco,L,42948.272724,2023-10,0.85,36506.0318154,141,True
Región Metropolitana de Santiago,blanco,L,42414.0,2023-11,0.85,36051.9,141,True
Región Metropolitana de Santiago,blanco,L,42025.668444,2023-12,0.85,35721.818177400004,141,True
Región Metropolitana de Santiago,blanco,L,40777.999992,2024-01,0.85,34661.299993199995,141,True
Región Metropolitana de Santiago,blanco,L,41225.999994,2024-02,0.85,35042.099994899996,141,True
Región Metropolitana de Santiago,blanco,L,41746.941174,2024-03,0.85,35484.8999979,141,True
Región Metropolitana de Santiago,blanco,L,41808.3,2024-04,0.85,35537.055,141,True
Región Metropolitana de Santiago,blanco,L,42440.4,2024-05,0.85,36074.340000000004,141,True
Región Metropolitana de Santiago,blanco,L,43258.714284,2024-06,0.85,36769.9071414,141,True
Región Metropolitana de Santiago,blanco,L,44525.45454,2024-07,0.85,37846.636359,141,True
Región Metropolitana de Santiago,blanco,L,43573.071426,2024-08,0.85,37037.1107121,141,True
Región Metropolitana de Santiago,blanco,L,43590.930474,2024-09,0.85,37052.2909029,141,True
Región Metropolitana de Santiago,blanco,L,42835.999992,2024-10,0.85,36410.5999932,141,True
Región Metropolitana de Santiago,blanco,L,41900.459766,2024-11,0.85,35615.3908011,141,True
Región Metropolitana de Santiago,blanco,L,42097.77018,2024-12,0.85,35783.104653,141,True
Región Metropolitana de Santiago,blanco,L,40840.285704,2025-01,0.85,34714.2428484,141,True
Región Metropolitana de Santiago,blanco,L,40888.74285,2025-02,0.85,34755.4314225,141,True
Región Metropolitana de Santiago,blanco,L,41638.486836,2025-03,0.85,35392.7138106,141,True
Región Metropolitana de Santiago,blanco,L,42343.5,2025-04,0.85,35991.975,141,True
Región Metropolitana de Santiago,blanco,L,46123.363632,2025-05,0.85,39204.8590872,141,True
Región Metropolitana de Santiago,blanco,L,48452.349996,2025-06,0.85,41184.49749659999,141,True
Región Metropolitana de Santiago,blanco,L,49308.387096000006,2025-07,0.85,41912.1290316,141,True
Región Metropolitana de Santiago,blanco,L,49174.63848,2025-08,0.85,41798.442708,141,True
Región Metropolitana de Santiago,blanco,L,49220.71428,2025-09,0.85,41837.607138,141,True
Región Metropolitana de Santiago,color,L,19080.0,2014-05,0.85,16218.0,137,True
Región Metropolitana de Santiago,color,L,19848.42,2014-06,0.85,16871.157,137,True
Región Metropolitana de Santiago,color,L,20533.2,2014-07,0.85,17453.22,137,True
Región Metropolitana de Santiago,color,L,20520.48,2014-08,0.85,17442.408,137,True
Región Metropolitana de Santiago,color,L,20478.72,2014-09,0.85,17406.912,137,True
Región Metropolitana de Santiago,color,L,20623.44,2014-10,0.85,17529.924,137,True
Región Metropolitana de Santiago,color,L,20879.58,2014-11,0.85,17747.643,137,True
Región Metropolitana de Santiago,color,L,21597.6,2014-12,0.85,18357.96,137,True
Región Metropolitana de Santiago,color,L,21497.16,2015-01,0.85,18272.586,137,True
Región Metropolitana de Santiago,color,L,21208.56,2015-02,0.85,18027.276,137,True
Región Metropolitana de Santiago,color,L,21116.88,2015-03,0.85,17949.348,137,True
Región Metropolitana de Santiago,color,L,21261.0,2015-04,0.85,18071.85,137,True
Región Metropolitana de Santiago,color,L,21686.52,2015-05,0.85,18433.542,137,True
Región Metropolitana de Santiago,color,L,22413.9,2015-06,0.85,19051.815000000002,137,True
Región Metropolitana de Santiago,color,L,24070.92,2015-07,0.85,20460.282,137,True
Región Metropolitana de Santiago,color,L,23737.800000000003,2015-08,0.85,20177.13,137,True
Región Metropolitana de Santiago,color,L,23241.24,2015-09,0.85,19755.054,137,True
Región Metropolitana de Santiago,color,L,22932.0,2015-10,0.85,19492.2,137,True
Región Metropolitana de Santiago,color,L,22916.46,2015-11,0.85,19478.990999999998,137,True
Región Metropolitana de Santiago,color,L,22866.84,2015-12,0.85,19436.814,137,True
Región Metropolitana de Santiago,color,L,22850.466666,2016-01,0.85,19422.8966661,137,True
Región Metropolitana de Santiago,color,L,22811.533332,2016-02,0.85,19389.803332199997,137,True
Región Metropolitana de Santiago,color,L,23054.88,2016-03,0.85,19596.648,137,True
Región Metropolitana de Santiago,color,L,23157.24,2016-04,0.85,19683.654000000002,137,True
Región Metropolitana de Santiago,color,L,23100.84,2016-05,0.85,19635.714,137,True
Región Metropolitana de Santiago,color,L,22886.16,2016-06,0.85,19453.236,137,True
Región Metropolitana de Santiago,color,L,22922.16,2016-07,0.85,19483.836,137,True
Región Metropolitana de Santiago,color,L,23070.6,2016-08,0.85,19610.01,137,True
Región Metropolitana de Santiago,color,L,23060.34,2016-09,0.85,19601.289,137,True
Región Metropolitana de Santiago,color,L,22971.9,2016-10,0.85,19526.115,137,True
Región Metropolitana de Santiago,color,L,22916.28,2016-11,0.85,19478.838,137,True
Región Metropolitana de Santiago,color,L,22819.38,2016-12,0.85,19396.473,137,True
Región Metropolitana de Santiago,color,L,22954.68,2017-01,0.85,19511.478,137,True
Región Metropolitana de Santiago,color,L,22540.26,2017-02,0.85,19159.220999999998,137,True
Región Metropolitana de Santiago,color,L,22516.56,2017-03,0.85,19139.076,137,True
Región Metropolitana de Santiago,color,L,22816.92,2017-04,0.85,19394.381999999998,137,True
Región Metropolitana de Santiago,color,L,22784.4,2017-05,0.85,19366.74,137,True
Región Metropolitana de Santiago,color,L,23147.19,2017-06,0.85,19675.1115,137,True
Región Metropolitana de Santiago,color,L,23067.3,2017-07,0.85,19607.204999999998,137,True
Región Metropolitana de Santiago,color,L,23030.409228,2017-08,0.85,19575.8478438,137,True
Región Metropolitana de Santiago,color,L,23115.6,2017-09,0.85,19648.26,137,True
Región Metropolitana de Santiago,color,L,22861.44,2017-10,0.85,19432.224,137,True
Región Metropolitana de Santiago,color,L,23313.96,2017-11,0.85,19816.865999999998,137,True
Región Metropolitana de Santiago,color,L,23163.06,2017-12,0.85,19688.601000000002,137,True
Región Metropolitana de Santiago,color,L,23352.72,2018-01,0.85,19849.812,137,True
Región Metropolitana de Santiago,color,L,23021.52,2018-02,0.85,19568.292,137,True
Región Metropolitana de Santiago,color,L,23117.04,2018-03,0.85,19649.484,137,True
Región Metropolitana de Santiago,color,L,23293.68,2018-04,0.85,19799.628,137,True
Región Metropolitana de Santiago,color,L,23478.36,2018-05,0.85,19956.606,137,True
Región Metropolitana de Santiago,color,L,23520.78,2018-06,0.85,19992.662999999997,137,True
Región Metropolitana de Santiago,color,L,23090.88,2018-07,0.85,19627.248,137,True
Región Metropolitana de Santiago,color,L,23078.52,2018-08,0.85,19616.742,137,True
Región Metropolitana de Santiago,color,L,23153.52,2018-09,0.85,19680.492,137,True
Región Metropolitana de Santiago,color,L,23182.47,2018-10,0.85,19705.0995,137,True
Región Metropolitana de Santiago,color,L,23198.52,2018-11,0.85,19718.742,137,True
Región Metropolitana de Santiago,color,L,22858.98,2018-12,0.85,19430.132999999998,137,True
Región Metropolitana de Santiago,color,L,22103.94,2019-01,0.85,18788.349,137,True
Región Metropolitana de Santiago,color,L,22430.7,2019-02,0.85,19066.095,137,True
Región Metropolitana de Santiago,color,L,22741.98,2019-03,0.85,19330.683,137,True
Región Metropolitana de Santiago,color,L,22658.88,2019-04,0.85,19260.048,137,True
Región Metropolitana de Santiago,color,L,22731.72,2019-05,0.85,19321.962,137,True
Región Metropolitana de Santiago,color,L,22762.32,2019-06,0.85,19347.971999999998,137,True
Región Metropolitana de Santiago,color,L,23285.64,2019-07,0.85,19792.793999999998,137,True
Región Metropolitana de Santiago,color,L,22949.46,2019-08,0.85,19507.040999999997,137,True
Región Metropolitana de Santiago,color,L,22745.76,2019-09,0.85,19333.895999999997,137,True
Región Metropolitana de Santiago,color,L,23268.0,2019-10,0.85,19777.8,137,True
Región Metropolitana de Santiago,color,L,22620.36,2019-11,0.85,19227.306,137,True
Región Metropolitana de Santiago,color,L,22498.74,2019-12,0.85,19123.929,137,True
Región Metropolitana de Santiago,color,L,23068.800000000003,2020-01,0.85,19608.480000000003,137,True
Región Metropolitana de Santiago,color,L,22533.480000000003,2020-02,0.85,19153.458000000002,137,True
Región Metropolitana de Santiago,color,L,22198.800000000003,2020-03,0.85,18868.980000000003,137,True
Región Metropolitana de Santiago,color,L,23403.6,2020-04,0.85,19893.059999999998,137,True
Región Metropolitana de Santiago,color,L,24331.5,2020-05,0.85,20681.774999999998,137,True
Región Metropolitana de Santiago,color,L,25206.506208,2020-06,0.85,21425.5302768,137,True
Región Metropolitana de Santiago,color,L,25332.0,2020-07,0.85,21532.2,137,True
Región Metropolitana de Santiago,color,L,25607.629284,2020-08,0.85,21766.4848914,137,True
Región Metropolitana de Santiago,color,L,25182.0,2020-09,0.85,21404.7,137,True
Región Metropolitana de Santiago,color,L,25271.500938,2020-10,0.85,21480.7757973,137,True
Región Metropolitana de Santiago,color,L,25309.44,2020-11,0.85,21513.023999999998,137,True
Región Metropolitana de Santiago,color,L,24917.683632,2020-12,0.85,21180.0310872,137,True
Región Metropolitana de Santiago,color,L,24879.362946,2021-01,0.85,21147.4585041,137,True
Región Metropolitana de Santiago,color,L,24976.602906,2021-02,0.85,21230.1124701,137,True
Región Metropolitana de Santiago,color,L,25148.04,2021-03,0.85,21375.834,137,True
Región Metropolitana de Santiago,color,L,25668.54,2021-04,0.85,21818.259000000002,137,True
Región Metropolitana de Santiago,color,L,26053.800000000003,2021-05,0.85,22145.730000000003,137,True
Región Metropolitana de Santiago,color,L,26004.0,2021-06,0.85,22103.399999999998,137,True
Región Metropolitana de Santiago,color,L,25702.02,2021-07,0.85,21846.717,137,True
Región Metropolitana de Santiago,color,L,25417.68,2021-08,0.85,21605.028,137,True
Región Metropolitana de Santiago,color,L,25627.2,2021-09,0.85,21783.12,137,True
Región Metropolitana de Santiago,color,L,25468.02,2021-10,0.85,21647.817,137,True
Región Metropolitana de Santiago,color,L,25279.2,2021-11,0.85,21487.32,137,True
Región Metropolitana de Santiago,color,L,25351.92,2021-12,0.85,21549.131999999998,137,True
Región Metropolitana de Santiago,color,L,25479.6,2022-01,0.85,21657.66,137,True
Región Metropolitana de Santiago,color,L,25527.692304,2022-02,0.85,21698.5384584,137,True
Región Metropolitana de Santiago,color,L,27156.0,2022-03,0.85,23082.6,137,True
Región Metropolitana de Santiago,color,L,28337.599998,2022-04,0.85,24086.9599983,137,True
Región Metropolitana de Santiago,color,L,28775.499996,2022-05,0.85,24459.1749966,137,True
Región Metropolitana de Santiago,color,L,29257.714284,2022-06,0.85,24869.0571414,137,True
Región Metropolitana de Santiago,color,L,30318.714282,2022-07,0.85,25770.9071397,137,True
Región Metropolitana de Santiago,color,L,30954.0,2022-08,0.85,26310.899999999998,137,True
Región Metropolitana de Santiago,color,L,31755.300000000003,2022-09,0.85,26992.005,137,True
Región Metropolitana de Santiago,color,L,32692.499994,2022-10,0.85,27788.6249949,137,True
Región Metropolitana de Santiago,color,L,33420.0,2022-11,0.85,28407.0,137,True
Región Metropolitana de Santiago,color,L,32870.919996,2022-12,0.85,27940.281996599995,137,True
Región Metropolitana de Santiago,color,L,32941.716918,2023-01,0.85,28000.4593803,137,True
Región Metropolitana de Santiago,color,L,33314.228568000006,2023-02,0.85,28317.094282800004,137,True
Región Metropolitana de Santiago,color,L,34548.66666,2023-03,0.85,29366.366661,137,True
Región Metropolitana de Santiago,color,L,35650.833329999994,2023-04,0.85,30303.208330499994,137,True
Región Metropolitana de Santiago,color,L,39769.333332,2023-05,0.85,33803.9333322,137,True
Región Metropolitana de Santiago,color,L,42261.904302,2023-06,0.85,35922.618656700004,137,True
Región Metropolitana de Santiago,color,L,42955.159656,2023-07,0.85,36511.8857076,137,True
Región Metropolitana de Santiago,color,L,44018.086956,2023-08,0.85,37415.3739126,137,True
Región Metropolitana de Santiago,color,L,44779.956516,2023-09,0.85,38062.9630386,137,True
Región Metropolitana de Santiago,color,L,44297.33332799999,2023-10,0.85,37652.73332879999,137,True
Región Metropolitana de Santiago,color,L,44138.85714,2023-11,0.85,37518.028569,137,True
Región Metropolitana de Santiago,color,L,43931.56521,2023-12,0.85,37341.8304285,137,True
Región Metropolitana de Santiago,color,L,44401.599996,2024-01,0.85,37741.3599966,137,True
Región Metropolitana de Santiago,color,L,44360.93103,2024-02,0.85,37706.7913755,137,True
Región Metropolitana de Santiago,color,L,44485.5,2024-03,0.85,37812.674999999996,137,True
Región Metropolitana de Santiago,color,L,44670.025968,2024-04,0.85,37969.5220728,137,True
Región Metropolitana de Santiago,color,L,45164.88888,2024-05,0.85,38390.155547999995,137,True
Región Metropolitana de Santiago,color,L,45653.55555,2024-06,0.85,38805.522217499994,137,True
Región Metropolitana de Santiago,color,L,46050.0,2024-07,0.85,39142.5,137,True
Región Metropolitana de Santiago,color,L,45814.450542,2024-08,0.85,38942.282960699995,137,True
Región Metropolitana de Santiago,color,L,45994.285704,2024-09,0.85,39095.1428484,137,True
Región Metropolitana de Santiago,color,L,45271.058820000006,2024-10,0.85,38480.399997,137,True
Región Metropolitana de Santiago,color,L,44109.6,2024-11,0.85,37493.159999999996,137,True
Región Metropolitana de Santiago,color,L,43750.421052,2024-12,0.85,37187.857894199995,137,True
Región Metropolitana de Santiago,color,L,42540.0,2025-01,0.85,36159.0,137,True
Región Metropolitana de Santiago,color,L,42932.58333,2025-02,0.85,36492.6958305,137,True
Región Metropolitana de Santiago,color,L,43776.69444,2025-03,0.85,37210.190274,137,True
Región Metropolitana de Santiago,color,L,45364.363632,2025-04,0.85,38559.7090872,137,True
Región Metropolitana de Santiago,color,L,47297.823528,2025-05,0.85,40203.1499988,137,True
Región Metropolitana de Santiago,color,L,49989.518178,2025-06,0.85,42491.0904513,137,True
Región Metropolitana de Santiago,color,L,50801.647056,2025-07,0.85,43181.3999976,137,True
Región Metropolitana de Santiago,color,L,50724.0,2025-08,0.85,43115.4,137,True
Región Metropolitana de Santiago,color,L,50657.71428,2025-09,0.85,43059.057138,137,True
Región de Arica y Parinacota,blanco,L,21130.02,2014-10,0.85,17960.517,125,True
Región de Arica y Parinacota,blanco,L,20790.0,2014-11,0.85,17671.5,125,True
Región de Arica y Parinacota,blanco,L,20787.96,2014-12,0.85,17669.766,125,True
Región de Arica y Parinacota,blanco,L,19638.0,2015-01,0.85,16692.3,125,True
Región de Arica y Parinacota,blanco,L,20478.0,2015-02,0.85,17406.3,125,True
Región de Arica y Parinacota,blanco,L,21048.0,2015-03,0.85,17890.8,125,True
Región de Arica y Parinacota,blanco,L,21048.0,2015-04,0.85,17890.8,125,True
Región de Arica y Parinacota,blanco,L,20764.02,2015-05,0.85,17649.417,125,True
Región de Arica y Parinacota,blanco,L,21547.98,2015-06,0.85,18315.783,125,True
Región de Arica y Parinacota,blanco,L,20388.0,2015-07,0.85,17329.8,125,True
Región de Arica y Parinacota,blanco,L,21507.96,2015-08,0.85,18281.766,125,True
Región de Arica y Parinacota,blanco,L,20868.0,2015-09,0.85,17737.8,125,True
Región de Arica y Parinacota,blanco,L,20088.0,2015-10,0.85,17074.8,125,True
Región de Arica y Parinacota,blanco,L,21318.0,2015-11,0.85,18120.3,125,True
Región de Arica y Parinacota,blanco,L,21468.0,2015-12,0.85,18247.8,125,True
Región de Arica y Parinacota,blanco,L,21828.0,2016-01,0.85,18553.8,125,True
Región de Arica y Parinacota,blanco,L,21828.0,2016-02,0.85,18553.8,125,True
Región de Arica y Parinacota,blanco,L,22008.0,2016-03,0.85,18706.8,125,True
Región de Arica y Parinacota,blanco,L,22008.0,2016-04,0.85,18706.8,125,True
Región de Arica y Parinacota,blanco,L,21468.0,2016-05,0.85,18247.8,125,True
Región de Arica y Parinacota,blanco,L,21648.0,2016-06,0.85,18400.8,125,True
Región de Arica y Parinacota,blanco,L,21018.0,2016-07,0.85,17865.3,125,True
Región de Arica y Parinacota,blanco,L,21468.0,2016-08,0.85,18247.8,125,True
Región de Arica y Parinacota,blanco,L,21243.0,2016-09,0.85,18056.55,125,True
Región de Arica y Parinacota,blanco,L,21468.0,2016-10,0.85,18247.8,125,True
Región de Arica y Parinacota,blanco,L,21468.0,2016-11,0.85,18247.8,125,True
Región de Arica y Parinacota,blanco,L,21603.0,2016-12,0.85,18362.55,125,True
Región de Arica y Parinacota,blanco,L,21648.0,2017-01,0.85,18400.8,125,True
Región de Arica y Parinacota,blanco,L,21660.0,2017-02,0.85,18411.0,125,True
Región de Arica y Parinacota,blanco,L,20328.0,2017-03,0.85,17278.8,125,True
Región de Arica y Parinacota,blanco,L,21648.0,2017-04,0.85,18400.8,125,True
Región de Arica y Parinacota,blanco,L,19188.0,2017-05,0.85,16309.8,125,True
Región de Arica y Parinacota,blanco,L,21828.0,2017-06,0.85,18553.8,125,True
Región de Arica y Parinacota,blanco,L,22388.04,2017-07,0.85,19029.834,125,True
Región de Arica y Parinacota,blanco,L,21972.0,2017-08,0.85,18676.2,125,True
Región de Arica y Parinacota,blanco,L,22476.0,2017-09,0.85,19104.6,125,True
Región de Arica y Parinacota,blanco,L,22168.02,2017-10,0.85,18842.817,125,True
Región de Arica y Parinacota,blanco,L,22827.96,2017-11,0.85,19403.766,125,True
Región de Arica y Parinacota,blanco,L,22278.0,2017-12,0.85,18936.3,125,True
Región de Arica y Parinacota,blanco,L,22632.0,2018-01,0.85,19237.2,125,True
Región de Arica y Parinacota,blanco,L,22918.02,2018-02,0.85,19480.317,125,True
